Date,Open,High,Low,Close,Volume,MA_7,MA_21,MA_50,MA_200,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Close_Lag1,Close_Lag2,Close_Lag3,Close_Lag5,Year,Month,Day,Day_of_Week,Quarter,Daily_Return,ATR,OBV,Price_Range,Price_Change
2021-06-04,1004.2595618006808,1005.007723278059,990.4072405064371,993.2412109375,14468646,971.7356044224331,916.0650344122024,904.1596215820313,927.308081665039,81.05525396539399,26.140101856618344,14.161169656893117,11.978932199725227,918.0894989013672,1011.762060025635,824.4169377770993,1001.9243774414062,998.1156005859375,983.4471435546875,949.8478393554688,2021,6,4,4,2,-0.8666488908155245,21.167138807402758,256681017,14.600482771621841,-11.018350863180785
2021-06-07,998.4556731308024,1016.5928919877746,990.7473191357551,1009.9727783203125,16336573,988.0137765066964,922.4648931594122,905.6559460449218,927.6165277099609,81.51908019582515,28.721206057735685,17.073176937061632,11.648029120674053,924.7923461914063,1024.7338680675048,824.8508243153079,993.2412109375,1001.9243774414062,998.1156005859375,979.5474853515625,2021,6,7,0,2,1.6845422037029545,22.038371816643007,273017590,25.845572852019473,11.517105189510062
2021-06-08,1009.6100245190582,1009.8593716828784,996.7098768905071,1004.1688232421875,9674735,995.7739170619419,928.5721784319196,906.8085668945313,927.8342877197266,78.36010802293119,29.95313793491175,19.649169136631656,10.303968798280096,931.3308197021485,1034.1836165798568,828.47802282444,1009.9727783203125,993.2412109375,1001.9243774414062,983.4471435546875,2021,6,8,1,2,-0.5746645060847655,21.537976987210964,263342855,13.149494792371343,-5.441201276870743
2021-06-09,1006.1639031267835,1007.0707400246994,978.4819302316137,986.2129516601562,11409161,996.7261265345982,933.9442545572916,907.966630859375,927.9327954101562,73.03768322071339,29.14460320609942,21.54825595052521,7.596347255574209,936.8139343261719,1039.061009871256,834.5668587810878,1004.1688232421875,1009.9727783203125,993.2412109375,998.1156005859375,2021,6,9,2,2,-1.7881327488396437,22.61163639810399,251933694,28.588809793085716,-19.950951466627203
2021-06-10,994.5561020859403,1011.1517216348074,987.3692305170946,989.8404541015625,14155653,997.6394566127232,939.3390066964286,909.7037268066406,928.1276574707031,72.42453571570756,28.468377009836217,22.932280162387414,5.536096847448803,942.9318572998047,1042.3141817690337,843.5495328305758,986.2129516601562,1004.1688232421875,1009.9727783203125,1001.9243774414062,2021,6,10,3,2,0.3678214157804227,23.54603296858653,266089347,23.782491117712766,-4.715647984377824
2021-06-11,993.2457554895082,1013.7668141971928,991.9716855769274,1007.0098266601562,13762778,998.9100603376116,945.9831891741071,911.7551904296874,928.4428274536133,77.78254753219267,28.98378076946267,24.142580283802467,4.8412004856602024,949.3607238769531,1047.8057204420722,850.915727311834,989.8404541015625,986.2129516601562,1004.1688232421875,993.2412109375,2021,6,11,4,2,1.7345595936647973,24.202441777972588,279852125,21.795128620265473,13.764071170648094
2021-06-14,1007.8515792569079,1027.530819009634,998.7740423359074,1021.4564208984375,20332436,1001.7003522600446,952.7938523065476,913.7813586425781,928.7987164306641,83.46338007881513,30.20972250590512,25.356008728223,4.85371377768212,955.9893432617188,1055.1392244056335,856.8394621178039,1007.0098266601562,989.8404541015625,986.2129516601562,1009.9727783203125,2021,6,14,0,2,1.4346031047377972,25.058142693250716,300184561,28.75677667372645,13.60484164152956
2021-06-15,1028.7822714120728,1035.1068867541692,1019.3634688990921,1023.777099609375,15174215,1006.0626220703125,959.2173316592261,916.0915380859375,929.1971557617187,83.3949992502624,31.011073193666675,26.487021621311737,4.524051572354939,962.1082611083984,1062.1735482674662,862.0429739493308,1021.4564208984375,1007.0098266601562,989.8404541015625,1004.1688232421875,2021,6,15,1,2,0.22719311988819157,25.722764676845145,315358776,15.743417855077041,-5.00517180269776
2021-06-16,1021.456501659872,1022.434740881434,1003.6882448935254,1006.3045654296875,10797349,1005.538591657366,964.2128470284598,917.8822290039062,929.3830853271485,76.24315057649466,29.89168911767956,27.167955120585304,2.723733997094257,967.1472473144531,1065.3477353905257,868.9467592383805,1023.777099609375,1021.4564208984375,1007.0098266601562,986.2129516601562,2021,6,16,2,2,-1.706673668160208,26.06587201227499,304561427,18.746495987908588,-15.151936230184447
2021-06-17,1001.0264002407747,1016.9518526581879,991.8806822040291,1008.1473388671875,15745975,1006.106951032366,969.0996326264881,919.9750329589843,929.6387615966797,68.43397685126395,28.821034641562164,27.498571024780677,1.3224636167814872,972.5424926757812,1067.053338641071,878.0316467104916,1006.3045654296875,1023.777099609375,1021.4564208984375,989.8404541015625,2021,6,17,3,2,0.18312283386223704,24.13205819686365,320307402,25.071170454158846,7.120938626412794
2021-06-18,1012.6292078814683,1016.9518504435479,993.9054594499104,1012.6974487304688,29369026,1009.8904506138393,974.4546334402902,922.2341088867188,929.9046063232422,62.464171150484155,28.016729674819658,27.602202754788475,0.4145269200311823,977.7764282226562,1068.7705274524008,886.7823289929119,1008.1473388671875,1006.3045654296875,1023.777099609375,1007.0098266601562,2021,6,18,4,2,0.4513338167805969,22.324056338015502,349676428,23.046390993637488,0.06824084900040361
2021-06-21,1002.6190479059233,1022.6394940703871,1001.0947614747922,1017.9756469726562,12186448,1013.9097638811384,979.6906767345611,924.4305261230469,930.2772119140625,62.84929181996296,27.488350091422944,27.579432222115372,-0.09108213069242765,983.657421875,1068.5845692290777,898.7302745209223,1012.6974487304688,1008.1473388671875,1006.3045654296875,1021.4564208984375,2021,6,21,0,2,0.5212018899429793,22.06543180656479,361862876,21.544732595594837,15.356599066732997
2021-06-22,1025.5970540271667,1028.7822288722177,1009.8308898725479,1012.7429809570312,12871913,1014.7287859235491,985.0424484979538,926.4996203613281,930.6088049316406,55.85452260680464,26.343699281630165,27.33228563401833,-0.9885863523881646,989.7868896484375,1063.2164821396254,916.3572971572496,1017.9756469726562,1012.6974487304688,1008.1473388671875,1023.777099609375,2021,6,22,1,2,-0.5140266401447158,21.71873031595407,348990963,18.951338999669815,-12.854073070135428
2021-06-23,1023.7770302436452,1024.0499936427696,1001.7999261642769,1003.4607543945312,16653951,1012.157976422991,990.4380260649182,928.594365234375,930.801146850586,50.58911416626257,24.406217476588836,26.747072002532434,-2.340854525943598,995.2958160400391,1053.1129655333143,937.4786665467639,1012.7429809570312,1017.9756469726562,1012.6974487304688,1006.3045654296875,2021,6,23,2,2,-0.9165431641627753,21.562312213238734,332337012,22.25006747849261,-20.316275849113936
2021-06-24,1004.143316081599,1007.6696350296437,973.7257686881059,979.868408203125,91461975,1005.8853062220982,994.5611775716146,930.8602294921875,930.9120275878906,45.39841223169656,20.7281033465257,25.54327827133109,-4.81517492480539,999.4879577636718,1034.76237384971,964.2135416776335,1003.4607543945312,1012.7429809570312,1017.9756469726562,1008.1473388671875,2021,6,24,3,2,-2.3510980462451037,22.943982468232736,240875037,33.94386634153784,-24.274907878473982
2021-06-25,979.8684182931346,979.8684182931346,946.9255377961272,957.550048828125,55355022,998.9203752790179,997.4909144810268,932.4924597167969,930.990327758789,32.62919286766544,15.829790350362146,23.600580687137303,-7.770790336775157,999.8730682373047,1032.9663389549844,966.7797975196248,979.868408203125,1003.4607543945312,1012.7429809570312,1012.6974487304688,2021,6,25,4,2,-2.277689451783349,23.450933014303303,185520015,32.94288049700742,-22.318369465009596
2021-06-28,965.535542609245,967.5830690553377,946.8800342020979,949.1550903320312,20277042,990.4929112025669,997.4579264322916,933.8434338378906,931.0144104003906,32.078371644957514,11.14200096792024,21.10886474329389,-9.96686377537365,998.3534484863281,1037.5963647674482,959.1105322052081,957.550048828125,979.868408203125,1003.4607543945312,1017.9756469726562,2021,6,28,0,2,-0.8767122414507389,23.990471590079615,165242973,20.70303485323973,-16.38045227721375
2021-06-29,950.7475767024226,959.6203313338768,948.2905450727716,949.9740600585938,27144063,981.5324271065848,996.0496680850074,935.3214233398437,930.9871557617188,36.71081339747188,7.407588057095722,18.368609406054254,-10.961021348958532,996.6797943115234,1041.1115887684873,952.2479998545596,949.1550903320312,957.550048828125,979.868408203125,1012.7429809570312,2021,6,29,1,2,0.08628407885122868,22.757684194938154,192387036,11.329786261105255,-0.7735166438288843
2021-06-30,953.8188890996875,965.8312041148121,951.4528452867432,960.37109375,19762858,973.303205217634,994.9508085704986,937.2830407714844,930.8888934326172,39.70443862359083,5.2267420190735265,15.740235928658109,-10.513493909584582,994.7925689697265,1042.082054861707,947.5030830777458,949.9740600585938,949.1550903320312,957.550048828125,1003.4607543945312,2021,6,30,2,2,1.0944544833955794,22.085960459963587,212149894,14.378358828068826,6.552204650312547
2021-07-01,963.715500911565,966.0587979305755,953.2502184775107,954.592529296875,12534407,964.9959978376116,992.8782813662574,939.1340747070312,930.4156561279297,30.10366513931291,2.9975698446578463,13.191702711858058,-10.194132867200212,992.4259765625,1042.8464586492585,942.0054944757413,960.37109375,949.9740600585938,949.1550903320312,979.868408203125,2021,7,1,3,3,-0.6017012059954086,21.444064090877824,199615487,12.808579453064795,-9.122971614689959
2021-07-02,954.1602048328318,970.4951632609226,952.317400936898,968.7433471679688,14086620,960.0363682338169,991.2982323056176,941.2205139160156,930.0001376342774,29.946367362898698,2.3457472607481122,11.02251162163607,-8.676764360887958,991.2010833740235,1042.7165667436493,939.6856000043977,954.592529296875,960.37109375,949.9740600585938,957.550048828125,2021,7,2,4,3,1.4823935277931355,20.688420208756263,213702107,18.17776232402457,14.583142335136927
2021-07-05,972.1103871470752,979.8911076185376,969.8580780772137,978.3668212890625,11702287,959.8218558175223,990.5899280366443,943.5180139160157,929.6717306518555,33.63393433001818,2.5760124338891046,9.333211784086677,-6.757199350197572,989.6207855224609,1040.6484535662632,938.5931174786587,968.7433471679688,954.592529296875,960.37109375,949.1550903320312,2021,7,5,0,3,0.9933976991147508,20.28053532920247,225404394,10.033029541323913,6.256434141987256
2021-07-06,975.9780344174737,977.7752841489311,964.7164890232146,966.8095092773438,10070124,961.1446358816964,988.5345342726935,945.2805700683593,929.2485821533203,35.13186742993271,1.805112538020353,7.827591934873412,-6.022479396853059,987.7528198242187,1039.2709960931936,936.2346435552439,978.3668212890625,968.7433471679688,954.592529296875,949.9740600585938,2021,7,6,1,3,-1.1812861761288262,19.874270981903027,215334270,13.058795125716415,-9.168525140129987
2021-07-07,968.1518891821571,968.1518891821571,954.6152867923088,960.09814453125,10454892,962.7079293387277,986.4359305245536,946.4482116699219,928.778955078125,32.55122007009318,0.6451805311638736,6.391109654131505,-5.745929122967631,986.4470794677734,1039.4324647872693,933.4616941482776,966.8095092773438,978.3668212890625,968.7433471679688,960.37109375,2021,7,7,2,3,-0.6941765344354422,19.050373263023705,204879378,13.536602389848326,-8.053744650907106
2021-07-08,963.2377120648708,963.2377120648708,946.880007204719,952.1581420898438,11185460,963.0199410574777,984.8142729259673,947.3786096191407,928.3281198120117,28.543770555777172,-0.9043410995185468,4.932019503401494,-5.836360602920041,984.5629638671875,1039.6774111585203,929.4485165758547,960.09814453125,966.8095092773438,978.3668212890625,954.592529296875,2021,7,8,3,3,-0.8269990403202754,18.572609967774724,193693918,16.357704860151784,-11.079569975027084
2021-07-09,950.0650773140198,951.7486525291566,940.1003484340649,942.4208984375,9037675,960.4556274414062,982.5561988467261,947.8716748046875,927.8128414916993,24.042473508577032,-2.884808069049086,3.3686539889113787,-6.253462057960465,981.3335174560547,1038.4430456002947,924.2239893118146,952.1581420898438,960.09814453125,966.8095092773438,968.7433471679688,2021,7,9,4,3,-1.0226498332484901,17.865722217738785,184656243,11.648304095091703,-7.644178876519845
2021-07-12,946.3112426024383,956.2077909534229,943.9224517127791,948.2905883789062,8585292,959.5553501674107,979.7600446428571,948.7501147460938,927.4399298095703,27.95329050878371,-3.935343299776605,1.9078545311737818,-5.843197830950387,977.6752258300781,1033.3177735450495,922.0326781151067,942.4208984375,952.1581420898438,960.09814453125,978.3668212890625,2021,7,12,0,3,0.6228310462064179,17.389579377808356,193241535,12.285339240643793,1.9793457764679943
2021-07-13,955.525214607773,956.9130192420056,950.0877909959721,955.3887329101562,6717133,957.6475481305804,976.6139642624628,950.0919982910157,927.2038507080078,33.306967391009465,-4.1473312438675975,0.6968173761655059,-4.844148620033104,974.2558074951172,1026.2556027735184,922.256012216716,948.2905883789062,942.4208984375,952.1581420898438,966.8095092773438,2021,7,13,1,3,0.7485199809252885,16.28780514691842,199958668,6.825228246033475,-0.1364816976167731
2021-07-14,955.6844881859736,958.6420731903104,946.9937689554591,949.1550903320312,8532544,953.4744437081473,973.060535249256,951.6941735839844,926.8920544433594,37.8727709417125,-4.763426263346332,-0.39523135173686175,-4.3681949116094705,971.3983337402344,1022.2511013189795,920.5455661614893,955.3887329101562,948.2905883789062,942.4208984375,960.09814453125,2021,7,14,2,3,-0.6524718539580254,14.695264996440804,191426124,11.648304234851253,-6.529397853942328
2021-07-15,953.2502049164673,953.2502049164673,945.7425076403309,947.4943237304688,9448356,950.7151314871652,970.2600475492932,953.2313928222657,926.6844049072265,45.255479497421156,-5.3243205372693865,-1.3810491888433667,-3.94327134842602,968.3656829833984,1017.1843415474142,919.5470244193826,949.1550903320312,955.3887329101562,948.2905883789062,952.1581420898438,2021,7,15,3,3,-0.17497315438529393,12.878466194950013,181977768,7.507697276136355,-5.755881185998533
2021-07-16,949.951367281346,962.2367066615387,949.8831264283724,961.1674194335938,8828185,950.8678850446429,968.0229085286459,954.9432263183594,926.4986437988281,55.39879367232085,-4.612360319298659,-2.0273114149344256,-2.5850489043642337,965.7891815185546,1009.9759480820852,921.6024149550241,947.4943237304688,949.1550903320312,955.3887329101562,942.4208984375,2021,7,16,4,3,1.4430794317892515,12.282076579230486,190805953,12.353580233166326,11.216052152247698
2021-07-19,955.525231478772,966.4455126172754,951.9989126340373,955.0474853515625,8354449,951.2806483677456,965.2776721772693,956.525859375,926.2492959594726,52.17648133902186,-4.490194088750968,-2.5198879496977344,-1.9703061390532337,962.6427734375,999.5443303738907,925.7412165011092,961.1674194335938,947.4943237304688,949.1550903320312,948.2905883789062,2021,7,19,0,3,-0.6367188440113414,12.504706130811403,182451504,14.446599983238116,-0.47774612720945697
2021-07-20,955.2976750301373,959.1653183707836,948.2450375383125,952.7041015625,6741464,952.7496773856027,962.1695033482143,958.1119543457031,925.9229376220703,46.466740398127385,-4.530246101110265,-2.9219595799802405,-1.6082865211300246,959.6408294677734,988.209145921522,931.0725130140248,955.0474853515625,961.1674194335938,947.4943237304688,955.3887329101562,2021,7,20,1,3,-0.24536830105362784,12.257700559697273,175710040,10.920280832471008,-2.5935734676372704
2021-07-22,964.1704530749702,966.4000152300578,954.683470529445,964.9439697265625,7972397,955.1287318638393,959.8933599562872,959.8798205566407,925.6820367431641,54.50224159058427,-3.533599407095039,-3.0442875454032006,-0.4893118616918386,957.714990234375,977.7700024164861,937.6599780522639,952.7041015625,955.0474853515625,961.1674194335938,949.1550903320312,2021,7,22,3,3,1.28475023294099,12.179698077379271,183682437,11.716544700612758,0.7735166515923311
2021-07-23,971.2004383163171,971.2004383163171,956.4580071605648,958.1188354492188,9937030,955.5187465122768,957.7342209588913,961.6925573730468,925.4276412963867,45.064475519716915,-3.2569370745681,-3.086817451236181,-0.1701196233319191,956.6275115966797,973.7721204300096,939.4829027633498,964.9439697265625,952.7041015625,955.0474853515625,947.4943237304688,2021,7,23,4,3,-0.7073088688535734,11.93431727964554,173745407,14.742431155752342,-13.081602867098354
2021-07-26,959.1653356602167,965.0804452589716,942.3753787545852,944.99169921875,12389668,954.9239763532366,956.0734252929688,963.0237414550782,925.1371966552734,34.98465563600577,-4.0502417033712845,-3.279502301663202,-0.7707394017080826,955.9995941162109,973.9049541177824,938.0942341146394,958.1188354492188,964.9439697265625,952.7041015625,961.1674194335938,2021,7,26,0,3,-1.3700947883269698,12.839462777007148,161355739,22.705066504386423,-14.17363644146667
2021-07-27,944.9689777697635,948.1085383406385,929.1345728588083,935.0496826171875,10824523,953.1461704799107,955.0019792829241,963.9470544433593,924.801235961914,35.50063280240347,-5.418715409784795,-3.7073449232875206,-1.7113704864972745,955.2943237304687,975.3204253200288,935.2682221409086,944.99169921875,958.1188354492188,964.9439697265625,955.0474853515625,2021,7,27,1,3,-1.052074490154975,13.26197494530099,150531216,18.97396548183019,-9.919295152575955
2021-07-28,936.414732655119,936.414732655119,917.4179602018662,927.0187377929688,12897848,948.2677873883929,953.9478672572544,964.4594543457031,924.3182241821289,35.077992025413835,-7.0697748476842435,-4.379830908166865,-2.689943939517378,954.1465576171875,977.7655453031141,930.5275699312608,935.0496826171875,944.99169921875,958.1188354492188,952.7041015625,2021,7,28,2,3,-0.8588789423188969,13.651987092687023,137633368,18.996772453252788,-9.395994862150246
2021-07-29,934.5946824013536,943.8769425785124,929.7715466212894,934.25341796875,13765738,945.2972063337054,953.1992652529761,965.0340258789063,923.9127612304687,41.871515237497256,-7.705647215518411,-5.0449941696371745,-2.6606530458812365,952.840673828125,977.8573177921388,927.8240298641111,927.0187377929688,935.0496826171875,944.99169921875,964.9439697265625,2021,7,29,3,3,0.7804243734064631,13.491107885334966,151399106,14.105395957222981,-0.3412644326035661
2021-07-30,936.4146770615433,940.9420420087474,924.174832733627,926.0859375,11350608,941.494611467634,951.566638764881,965.5508959960938,923.4796105957031,42.476938783771025,-8.767561077106166,-5.789507551130973,-2.9780535259751924,951.4153442382812,979.1160753208471,923.7146131557154,934.25341796875,927.0187377929688,935.0496826171875,958.1188354492188,2021,7,30,4,3,-0.8742253773614928,13.85674396962273,140048498,16.767209275120422,-10.32873956154333
2021-08-02,934.7312372274596,946.1520117827725,928.7478263645152,943.012451171875,10925104,938.3615373883929,951.0152064732143,966.2507702636718,923.1229306030274,47.79384039687759,-8.14936644695149,-6.261479330295077,-1.8878871166564126,950.1287994384766,976.812383443124,923.4452154338292,926.0859375,934.25341796875,927.0187377929688,944.99169921875,2021,8,2,0,3,1.8277476189271002,14.222375839452273,150973602,17.404185418257384,8.281213944415413
2021-08-03,950.9750871922383,951.4300863540562,939.2357958963441,949.9512939453125,11817299,937.1947457449777,950.1203467959449,967.2426806640625,922.7019833374023,47.72422468015709,-7.018629732602221,-6.412909410756507,-0.6057203218457143,948.7080230712891,971.8521408111194,925.5639053314587,943.012451171875,926.0859375,934.25341796875,935.0496826171875,2021,8,3,1,3,0.7358166654973353,14.605880283143604,162790901,12.1942904577121,-1.023793246925834
2021-08-04,952.9772263092809,961.8954756587327,949.6101358514545,957.2316284179688,13169800,938.9433070591518,949.1139090401786,968.5842407226562,922.3020208740235,53.35097886082014,-5.471973092685175,-6.224722147142241,0.7527490544570661,948.2291290283204,970.1607914965035,926.2974665601372,949.9512939453125,943.012451171875,926.0859375,927.0187377929688,2021,8,4,2,3,0.7663902895926222,14.651382824031243,175960701,12.285339807278206,4.254402108687827
2021-08-05,962.0318984025091,980.4598768953389,957.4590392491626,971.1094360351562,21252078,944.0947004045759,949.3186674572173,970.1407849121093,922.155087890625,58.89611064461451,-3.0907848259355433,-5.5979346829009025,2.507149856965359,948.7796936035156,972.4498486121295,925.1095385949018,957.2316284179688,949.9512939453125,943.012451171875,934.25341796875,2021,8,5,3,3,1.4497857368256373,15.75803570760552,197212779,23.00083764617625,9.077537632647136
2021-08-06,969.1528622918455,976.8880893431025,945.8562535112904,950.5429077148438,16620987,947.4552961077009,948.8636561802456,971.2311315917968,921.9749234008789,46.19522072580899,-2.8305936017442264,-5.044466466669567,2.2138728649253405,948.6989318847657,972.3315440167078,925.0663197528236,971.1094360351562,957.2316284179688,949.9512939453125,926.0859375,2021,8,6,4,3,-2.117838377133008,17.0921968217945,180591792,31.03183583181203,-18.60995457700176
2021-08-09,946.8799898333923,950.8841149123823,940.2822912594686,945.128173828125,7494143,949.0088326590402,948.5288957868304,971.13673828125,921.7667791748047,46.429729480358,-3.0264271851303874,-4.6408586103617315,1.614431425231344,948.8342956542969,972.3462045471445,925.3223867614493,950.5429077148438,971.1094360351562,957.2316284179688,943.012451171875,2021,8,9,0,3,-0.5696464454967187,16.81756994105704,173097649,10.601823652913708,-1.751816005267301
2021-08-10,947.3349664779623,961.4403616289129,943.5811181110125,950.0877685546875,11919198,952.4376656668527,948.8939848400298,970.5475439453126,921.6294552612304,49.07570722434444,-2.749731670449137,-4.262633222379213,1.5129015519300761,948.9241546630859,972.4410507967302,925.4072585294416,945.128173828125,950.5429077148438,971.1094360351562,949.9512939453125,2021,8,10,1,3,0.5247536645187845,17.313210132873426,185016847,17.85924351790038,2.7528020767251746
2021-08-11,954.1375197102308,964.6255496425972,947.9721328249349,963.3970336914062,9184963,955.3497488839286,949.6133393787202,970.1465417480468,921.6296398925781,49.457599914397306,-1.439903701653634,-3.698087318234097,2.258183616580463,949.3245697021484,973.566454852262,925.0826845520348,950.0877685546875,945.128173828125,950.5429077148438,957.2316284179688,2021,8,11,2,3,1.400845856269184,17.665843855519825,194201810,16.653416817662333,9.259513981175473
2021-08-12,966.8550623942889,967.4466034758628,957.8003316249841,960.3029174804688,8137612,956.8285522460938,949.8473481677827,969.3902880859375,921.6543698120117,50.786376506100886,-0.6441001337927901,-3.087289881345836,2.443189747553046,949.8819610595704,974.6151027861856,925.1488193329551,963.3970336914062,950.0877685546875,945.128173828125,971.1094360351562,2021,8,12,3,3,-0.3211672968393864,17.301832476600282,186064198,9.646271850878748,-6.552144913820143
2021-08-13,963.3969420853272,978.2303606065249,959.5975996548036,976.2965087890625,12780901,959.5521065848214,951.1397966657366,968.8777307128906,921.7452377319336,61.04331649592414,1.2625749042059624,-2.2173169242354764,3.479891828441439,951.3220703125,978.6841979996896,923.9599426253105,960.3029174804688,963.3970336914062,950.0877685546875,950.5429077148438,2021,8,13,4,3,1.6654735727093195,17.01095350855277,198845099,18.632760951721252,12.899566703735331
2021-08-16,977.980105672493,1002.3914951366927,968.3338340297282,988.9686279296875,21935444,962.1034197126116,953.114763532366,968.7922790527343,922.0897946166992,68.66139403618173,3.7529016044062473,-1.0232732185071316,4.776174822913379,952.7121307373047,984.6263106953493,920.7979507792602,976.2965087890625,960.3029174804688,963.3970336914062,945.128173828125,2021,8,16,0,3,1.2979785369039876,18.088360338919504,220780543,34.057661106964474,10.988522257194518
2021-08-17,986.8529072733435,994.2923038234345,977.297622981309,984.7598266601562,12658169,966.9915509905134,954.2382114955357,968.2880200195312,922.4010641479492,70.52733173112392,5.325499326886643,0.24648129057162338,5.07901803631502,954.1977478027344,989.1876875985972,919.2078080068716,988.9686279296875,976.2965087890625,960.3029174804688,950.0877685546875,2021,8,17,1,3,-0.4255748009258875,17.945353795267554,208122374,16.99468084212549,-2.093080613187226
2021-08-18,989.1961972236583,995.0203194571639,979.4589373887336,988.5819091796875,10075860,973.1992274693081,955.8350888206845,967.9762817382813,922.7837020874024,69.79442324918186,6.801797580223933,1.5575445485020856,5.244253031721848,955.9916381835938,994.1907954721645,917.792480895023,984.7598266601562,988.9686279296875,976.2965087890625,963.3970336914062,2021,8,18,2,3,0.3881233186059152,18.04935280321093,218198234,15.561382068430248,-0.6142880439707596
2021-08-20,975.09076320503,988.2861007519195,972.3607078932538,977.4796142578125,9426282,977.1123482840402,957.014875139509,967.8016149902344,923.0758010864258,68.33306480759768,6.9952749920028054,2.6450906372022294,4.350184354800576,956.6184204101562,995.8339273857227,917.4029134345897,988.5819091796875,984.7598266601562,988.9686279296875,960.3029174804688,2021,8,20,4,3,-1.1230526088715886,17.989223059178453,208771952,15.92539285866576,2.3888510527824565
2021-08-23,989.1961455676026,989.1961455676026,970.2221199980743,983.895263671875,9854395,980.0406668526786,957.9173177083334,967.6827111816406,923.3374047851562,65.76590656598941,7.578931322102221,3.631858774182228,3.9470725479199933,957.9072418212891,998.9806540444496,916.8338295981285,977.4796142578125,988.5819091796875,984.7598266601562,976.2965087890625,2021,8,23,0,3,0.656346108960415,18.101354498554947,218626347,18.974025569528294,-5.300881895727571
2021-08-24,985.1238660067371,997.3864591310687,980.8239699002178,993.60986328125,11864472,984.7988019670759,959.6073666527158,967.4147119140625,924.0489813232422,66.48345114985173,8.724796149884241,4.650446249322631,4.074349900561611,960.3381500244141,1003.8740984008265,916.8022016480016,983.895263671875,977.4796142578125,988.5819091796875,988.9686279296875,2021,8,24,1,3,0.9873611519502834,18.413368696636294,230490819,16.56248923085093,8.485997274512897
2021-08-25,994.3833180171741,1010.1267354530132,991.9717199859176,1002.20947265625,13380559,988.5006539481027,962.3320225306919,967.0297729492188,924.8648825073242,66.8140476313252,10.209134342307266,5.762183867919558,4.446950474387708,963.6961395263672,1009.3290651050676,918.0632139476669,993.60986328125,983.895263671875,977.4796142578125,984.7598266601562,2021,8,25,2,3,0.8654915468130575,18.83263124376611,243871378,18.15501546709561,7.826154639075867
2021-08-26,1004.666525440298,1021.4564824929126,1003.3014677332652,1014.8815307617188,18589616,992.2024972098214,966.133539109003,966.8518615722656,925.6017666625977,66.51215821567145,12.266610389316384,7.063069172198923,5.20354121711746,968.0892791748047,1015.7281564180323,920.4504019315771,1002.20947265625,993.60986328125,983.895263671875,988.5819091796875,2021,8,26,3,3,1.2644121265270813,18.486501037585477,262460994,18.15501475964743,10.21500532142079
2021-08-27,1017.8619111430866,1020.4782919319844,1008.3294342208058,1013.4937744140625,10480636,996.3073468889509,970.2513979957217,966.9956457519531,926.2369448852539,77.76437189113989,13.628098405373066,8.376075018833752,5.252023386539314,972.0512969970703,1021.0039023223399,923.0986916718007,1014.8815307617188,1002.20947265625,993.60986328125,977.4796142578125,2021,8,27,4,3,-0.13674072348274224,17.13771688611166,251980358,12.148857711178607,-4.368136729024059
2021-08-30,1023.7771290070833,1035.539228921763,1017.7709708130757,1032.9910888671875,14027062,1002.6515154157366,974.9531918480283,967.4925207519532,926.8015002441406,84.46987292888059,16.09482665460837,9.919825345988677,6.1750013086196915,977.3965545654297,1028.514801052655,926.2783080782043,1013.4937744140625,1014.8815307617188,1002.20947265625,983.895263671875,2021,8,30,0,3,1.9237724932644085,17.64960506152406,266007420,17.76825810868729,9.213959860104183
2021-08-31,1036.016904489164,1039.1337183154053,1020.2507393885751,1027.4854736328125,26485463,1009.7952096121652,979.7817411876861,967.78828125,927.2896704101563,80.23468957611294,17.40483729665607,11.416827736122157,5.9880095605339125,981.6202056884765,1034.6980145308034,928.5423968461495,1032.9910888671875,1013.4937744140625,1014.8815307617188,993.60986328125,2021,8,31,1,3,-0.532977998911166,17.72272901930476,239521957,18.88297892683022,-8.531430856351562
2021-09-01,1034.242238504605,1043.296968181422,1029.6921267178896,1031.5576171875,11145486,1016.6041172572544,983.9981776646206,968.0599206542969,927.721457824707,78.69731981927578,18.557696547105593,12.845001498318844,5.712695048786749,985.7005218505859,1041.0269236687882,930.3741200323838,1027.4854736328125,1032.9910888671875,1013.4937744140625,1002.20947265625,2021,9,1,2,3,0.39632127744735346,17.504973636866914,250667443,13.604841463532466,-2.684621317104984
2021-09-02,1026.052128476792,1050.0767599227504,1026.052128476792,1043.9796142578125,9956770,1023.7997959681919,988.4757167271206,968.6846533203125,928.4133917236328,82.6643571409851,20.240378671475696,14.324076932950215,5.9163017385254815,990.0379211425782,1049.4198518913158,930.6559903938405,1031.5576171875,1027.4854736328125,1032.9910888671875,1014.8815307617188,2021,9,2,3,3,1.2041980848515932,18.53199932222975,260624213,24.02463144595845,17.92748578102055
2021-09-03,1051.0777738490863,1089.753849755498,1047.6652497127798,1086.7962646484375,30664428,1035.8836233956474,994.6454613095239,970.3513635253906,929.3584036254883,85.66609299202844,24.74363303174198,16.40798815270857,8.33564487903341,995.8222625732421,1068.4920020890943,923.15252305739,1043.9796142578125,1031.5576171875,1027.4854736328125,1013.4937744140625,2021,9,3,4,3,4.101291807413721,20.207416400158113,291288641,42.088600042718326,35.71849079935123
